87855 22 1498325832
107 2491 1181 883336
43 3002 1145 883407
10 1260 704 883478
48 2066 1808 883549
36 5958 1444 883620
59 2859 1680 883691
72 3886 846 883762
42 2535 100 883833
115 4000 1146 883904
80 1828 1031 883975
86 4561 1437 884046
2 4156 1355 884117
70 5719 1851 884188
86 4201 729 884259
84 872 1149 884330
99 2333 751 884401
19 1805 1376 884472
11 215 1784 884542
43 2798 2000 884613
25 4170 1456 884684
90 4066 1164 884755
95 1589 1650 884826
97 846 2000 884897
34 3964 1431 884968
79 5607 1255 885039
109 2063 1280 885110
86 5931 2000 885181
65 5442 1442 885252
13 3443 1077 885323
19 2770 1690 885394
76 127 1655 885465
75 2297 2000 885536
78 750 1385 885607
25 2951 1473 885678
31 4363 2000 885749
112 451 1763 885820
105 5782 1091 885891
17 4486 1681 885962
5 4727 955 886033
112 1179 1643 886104
14 568 1817 886175
89 649 1379 886246
49 3988 2000 886317
34 5029 1829 886388
90 5799 2000 886459
20 72 1888 886530
88 472 2000 886601
106 2684 1874 886672
115 332 1829 886743
37 3422 717 886814
6 5367 1611 886885
75 1277 1291 886956
78 3538 2000 887027
61 1565 733 887098
17 1377 631 887169
46 5721 1392 887240
122 6525 2000 887311
21 3542 1614 887382
7 4791 1044 887452
104 1612 1780 887523
44 5023 980 887594
61 119 1338 887665
64 3410 2000 887736
49 2310 1732 887807
38 4909 1491 887878
121 88 1689 887949
2 1698 1673 888020
120 584 1724 888091
58 1727 1832 888162
43 3111 1592 888233
49 3371 1614 888304
70 692 1341 888375
26 2640 2000 888446
55 673 1712 888517
34 1867 1324 888588
89 16 1162 888659
115 3018 1490 888730
93 1689 1687 888801
7 2011 1637 888872
84 6373 2000 888943
81 224 1572 889014
117 1956 1474 889085
26 4601 445 889156
61 1779 793 889227
82 4901 1579 889298
51 3976 1052 889369
114 4233 2000 889440
20 5620 711 889511
6 2223 1473 889582
92 3101 1351 889653
12 1531 2000 889724
80 737 1005 889795
59 4183 1605 889866
65 623 1868 889937
93 257 1483 890008
40 3896 1352 890079
98 460 1149 890150
101 1427 1032 890221
42 1841 466 890292
23 3141 816 890362
111 4192 1052 890433
81 156 1912 890504
26 186 810 890575
116 4289 1352 890646
12 5112 1635 890717
6 1928 951 890788
17 518 1095 890859
20 2902 2000 890930
106 1657 1 891001
39 1022 1585 891072
45 724 1849 891143
60 1374 1570 891214
67 726 1233 891285
10 5614 1636 891356
69 754 1353 891427
35 3191 1233 891498
39 1037 2000 891569
47 875 1651 891640
3 5922 1561 891711
68 752 1400 891782
71 341 2000 891853
3 561 1597 891924
81 5366 1499 891995
32 3702 1666 892066
78 1601 909 892137
37 3157 1238 892208
10 3015 1916 892279
23 5595 1871 892350
79 4344 1916 892421
115 4537 1715 892492
76 5435 1536 892563
114 2853 1687 892634
85 2644 2000 892705
75 3449 1308 892776
64 709 1321 892847
36 5916 923 892918
3 1900 1887 892989
53 645 2000 893060
87 5009 1650 893131
25 4858 1252 893202
112 6555 1341 893272
14 6657 2000 893343
66 1236 2000 893414
37 282 1866 893485
77 4350 2000 893556
75 3202 1774 893627
6 2775 1008 893698
113 2757 1444 893769
3 3150 1608 893840
21 6157 1142 893911
30 2560 1214 893982
79 5972 2000 894053
30 1768 1466 894124
78 4631 1010 894195
73 5916 862 894266
122 3515 1108 894337
103 3932 1940 894408
95 4049 1988 894479
101 3517 698 894550
5 476 2000 894621
62 528 1109 894692
61 4892 1988 894763
106 6361 1674 894834
102 2754 2000 894905
4 735 2000 894976
94 5398 1423 895047
84 5018 549 895118
55 44 1929 895189
123 4886 968 895260
54 1770 1435 895331
44 5574 1389 895402
69 2858 2000 895473
115 5530 690 895544
106 1335 1459 895615
47 5018 1065 895686
30 2634 2000 895757
78 6405 1654 895828
32 1111 1035 895899
81 6102 936 895970
8 1757 1807 896041
57 5713 1278 896112
119 6526 747 896182
24 4158 2000 896253
71 2587 1629 896324
108 1567 955 896395
42 1234 2000 896466
105 6489 978 896537
117 6596 1693 896608
110 6415 1623 896679
121 4906 1538 896750
16 1622 2000 896821
64 5092 1381 896892
25 2201 1827 896963
4 2847 1577 897034
48 1276 1163 897105
101 2649 2000 897176
6 6464 1646 897247
100 1400 1414 897318
45 5155 1335 897389
22 2126 1156 897460
85 1334 1474 897531
48 2099 1677 897602
12 6537 1492 897673
18 4782 1422 897744
57 311 948 897815
92 4744 1041 897886
63 3936 1764 897957
14 5194 503 898028
121 507 1426 898099
17 6084 1068 898170
115 1517 2000 898241
20 5556 1097 898312
30 4152 1407 898383
122 2524 789 898454
71 2859 1064 898525
112 111 1900 898596
67 5498 1907 898667
13 6450 1329 898738
62 6269 1480 898809
115 6506 738 898880
26 4857 968 898951
49 3768 1299 899022
24 4314 1895 899092
87 5399 802 899163
66 186 2000 899234
28 34 1724 899305
96 4727 1879 899376
62 6308 928 899447
75 2239 1427 899518
108 4248 1850 899589
27 1934 1617 899660
65 1146 1065 899731
55 102 568 899802
47 367 1873 899873
34 6206 1683 899944
62 221 1845 900015
10 5899 1324 900086
80 3754 335 900157
83 2658 1696 900228
72 2367 2000 900299
68 2921 832 900370
100 3619 1625 900441
67 794 1769 900512
94 5562 1755 900583
85 4754 986 900654
32 586 1897 900725
121 3230 1909 900796
121 4329 1554 900867
18 5228 1333 900938
12 186 1715 901009
23 347 2000 901080
116 6387 1619 901151
73 5365 1882 901222
32 2478 1775 901293
80 1598 1714 901364
90 1835 1461 901435
32 6478 2000 901506
46 2778 1272 901577
35 793 2000 901648
91 573 2000 901719
98 3214 1814 901790
5 139 1831 901861
94 1139 1452 901932
14 127 1932 902002
40 5721 1271 902073
32 2007 1042 902144
119 2415 1693 902215
67 2068 1344 902286
67 2964 1061 902357
13 3657 1792 902428
116 1581 1043 902499
66 2975 1567 902570
17 1429 1919 902641
31 3673 1700 902712
34 3858 1885 902783
94 5404 1145 902854
11 3862 1413 902925
100 6125 2000 902996
114 1108 1732 903067
89 3644 1763 903138
14 4587 506 903209
20 2272 1183 903280
78 2988 2000 903351
56 605 995 903422
57 5594 2000 903493
42 5163 2000 903564
113 2617 828 903635
80 4744 1144 903706
58 1630 1612 903777
76 4549 1418 903848
46 5179 2000 903919
93 1201 1251 903990
18 2850 965 904061
92 4270 1894 904132
65 1891 1200 904203
84 2582 1276 904274
56 5382 864 904345
11 607 1799 904416
42 5661 1361 904487
56 1893 1808 904558
62 3083 1802 904629
92 313 2000 904700
69 4369 1459 904771
11 989 1028 904842
51 5790 826 904912
100 3294 2000 904983
82 5655 1421 905054
107 4960 423 905125
51 1892 1474 905196
34 3305 1273 905267
84 4535 1183 905338
119 4275 1573 905409
79 3711 557 905480
6 895 2000 905551
40 5869 1806 905622
68 1495 1334 905693
39 4413 1433 905764
88 471 1193 905835
79 5865 1023 905906
83 197 1789 905977
103 4773 2000 906048
40 1906 1686 906119
4 1721 1132 906190
88 3324 1518 906261
10 5416 2000 906332
94 6595 1408 906403
11 356 1223 906474
36 2515 2000 906545
68 3763 1194 906616
96 2691 946 906687
44 4643 2000 906758
97 6619 940 906829
54 2966 1324 906900
93 5336 2000 906971
6 2610 918 907042
88 4760 1596 907113
106 3647 1444 907184
76 5878 1396 907255
22 112 1646 907326
64 3506 1608 907397
48 2619 2000 907468
95 2154 1677 907539
16 2781 1643 907610
89 400 1974 907681
100 5732 1567 907752
55 2717 1689 907822
82 489 1394 907893
6 3203 1212 907964
28 1039 1768 908035
121 5985 1388 908106
67 6069 1 908177
27 1263 2000 908248
123 3268 1831 908319
46 4109 1204 908390
13 2651 2000 908461
79 3359 1463 908532
79 2710 2000 908603
50 5116 1518 908674
27 2271 1381 908745
82 3374 1708 908816
50 1303 1460 908887
81 1445 1759 908958
99 1954 2000 909029
91 1126 1316 909100
80 3426 2000 909171
23 4543 2000 909242
121 2255 2000 909313
105 4431 1544 909384
17 3071 1315 909455
27 4255 952 909526
27 4194 1116 909597
46 2130 1826 909668
109 2239 1357 909739
9 5920 2000 909810
44 596 2000 909881
81 3544 2000 909952
59 1725 1128 910023
51 367 1781 910094
104 6527 1805 910165
44 5659 1640 910236
92 411 1783 910307
98 6231 1965 910378
123 3712 642 910449
74 724 1033 910520
61 2219 1748 910591
92 762 2000 910662
89 1531 1656 910733
3 753 2000 910803
81 125 1197 910874
76 1251 835 910945
79 5037 1122 911016
50 385 1559 911087
37 2643 2000 911158
42 3341 709 911229
26 2589 103 911300
107 2524 1723 911371
55 3091 1778 911442
69 2737 1130 911513
113 294 1321 911584
5 5435 805 911655
37 3995 811 911726
27 3516 2000 911797
105 4481 1965 911868
81 2247 1618 911939
66 3102 1013 912010
21 1376 1132 912081
84 4250 1232 912152
27 1454 2000 912223
5 2365 1328 912294
21 3480 611 912365
64 3352 1717 912436
32 576 2000 912507
98 187 1070 912578
111 6294 2000 912649
1 580 1867 912720
109 4660 1859 912791
5 6600 1186 912862
83 3162 1377 912933
25 5834 1778 913004
76 3635 1787 913075
107 4724 997 913146
7 2411 339 913217
29 4079 576 913288
11 6650 1502 913359
109 4186 1784 913430
114 2852 2000 913501
118 3071 1900 913572
11 4607 1398 913643
109 3566 2000 913713
76 6640 2000 913784
76 1897 922 913855
92 5648 1216 913926
2 938 1108 913997
112 530 1700 914068
96 1590 1517 914139
31 6310 1852 914210
76 2936 1574 914281
103 4123 2000 914352
113 714 1725 914423
62 3379 1233 914494
79 4068 1440 914565
27 1298 1180 914636
88 332 476 914707
37 4971 1111 914778
75 3432 1173 914849
44 3407 1191 914920
59 733 2000 914991
3 4859 1489 915062
115 5628 1066 915133
31 4621 682 915204
122 3304 1885 915275
55 2295 249 915346
84 1501 1527 915417
57 69 1676 915488
109 5179 2000 915559
46 1425 2000 915630
99 3439 2000 915701
87 2062 956 915772
117 4827 1384 915843
104 2381 667 915914
34 3959 1810 915985
123 5603 1734 916056
41 1690 1536 916127
113 1609 978 916198
66 5860 2000 916269
120 3854 1409 916340
107 5179 1865 916411
87 3228 1243 916482
80 1345 1609 916553
103 1710 2000 916623
82 4276 1549 916694
11 379 2000 916765
22 4476 1659 916836
69 5168 1847 916907
72 1477 2000 916978
110 4037 1759 917049
58 309 1675 917120
26 2612 813 917191
55 2353 1216 917262
66 2494 2000 917333
13 6477 1759 917404
111 4248 1161 917475
46 2475 1790 917546
36 1730 1889 917617
93 273 2000 917688
74 1610 1137 917759
111 2570 1354 917830
72 1248 1561 917901
96 2724 2000 917972
120 937 696 918043
123 5143 624 918114
45 4954 1257 918185
51 329 1642 918256
9 3622 2000 918327
19 3465 1878 918398
32 2712 1559 918469
100 3681 2000 918540
58 2570 1896 918611
81 212 1104 918682
25 887 2000 918753
11 6226 1924 918824
77 4970 1233 918895
39 3753 1381 918966
64 4350 1899 919037
33 4035 1712 919108
18 3271 1525 919179
18 5451 1171 919250
97 1430 1809 919321
78 441 2000 919392
50 1898 1982 919463
8 6361 1476 919533
83 3386 2000 919604
89 6267 747 919675
48 6570 924 919746
89 1470 1669 919817
118 1743 1828 919888
50 5532 2000 919959
43 6247 1150 920030
123 1653 1387 920101
105 1320 1116 920172
74 5275 1560 920243
90 877 2000 920314
102 5551 2000 920385
16 556 1904 920456
111 34 2000 920527
28 4148 1190 920598
83 520 1629 920669
2 3899 2000 920740
96 4968 1693 920811
73 1137 1147 920882
38 1004 1346 920953
23 4043 1915 921024
118 532 1904 921095
68 222 2000 921166
109 803 1279 921237
69 1388 2000 921308
41 3147 1 921379
101 4039 2000 921450
25 6426 808 921521
108 1903 1822 921592
114 1805 757 921663
121 5365 807 921734
102 4961 1327 921805
56 106 1304 921876
31 1187 1460 921947
1 143 2000 922018
6 1772 1761 922089
79 3127 1478 922160
71 1390 961 922231
11 5083 1334 922302
32 6427 2000 922373
7 117 1582 922443
111 5646 1147 922514
68 755 1258 922585
113 4351 734 922656
1 5610 2000 922727
88 4480 1736 922798
104 5084 1360 922869
32 4865 1522 922940
45 213 1728 923011
22 3843 946 923082
20 1674 2000 923153
23 6141 1052 923224
53 2189 2000 923295
61 775 1397 923366
121 4789 1787 923437
99 3997 1681 923508
63 1383 1344 923579
29 846 1538 923650
93 3964 1082 923721
27 2788 1508 923792
104 1768 1198 923863
120 2622 1435 923934
32 2035 1627 924005
43 5961 1565 924076
96 3758 1597 924147
108 1440 1421 924218
32 909 1804 924289
97 4436 2000 924360
84 3953 1817 924431
59 4605 778 924502
34 1392 1250 924573
12 2093 1608 924644
36 3258 1141 924715
102 141 1866 924786
113 1912 949 924857
79 4292 2000 924928
50 4639 1542 924999
16 827 1122 925070
102 1544 814 925141
16 2927 1336 925212
64 1456 2000 925283
65 5370 1849 925353
52 315 923 925424
26 3974 2000 925495
26 5500 1542 925566
100 2938 947 925637
66 3348 1264 925708
75 6359 1962 925779
71 4178 1732 925850
52 6447 2000 925921
106 1679 1641 925992
15 2469 1469 926063
93 2088 2000 926134
102 4038 2000 926205
28 5454 1695 926276
110 3642 318 926347
69 3615 495 926418
75 2669 1847 926489
18 3559 2000 926560
48 2514 1012 926631
105 3615 1651 926702
120 5779 1131 926773
108 3014 1930 926844
66 1285 876 926915
22 4391 2000 926986
97 6 1257 927057
108 4210 1958 927128
12 4129 1410 927199
98 512 1478 927270
91 2018 1505 927341
103 5349 1807 927412
8 6598 591 927483
15 2391 2000 927554
99 5959 1951 927625
123 6536 1786 927696
96 4262 1651 927767
64 2122 1688 927838
104 3136 1236 927909
34 973 2000 927980
44 3804 1238 928051
11 1369 2000 928122
41 1201 1692 928193
36 1593 1340 928263
23 1638 1033 928334
89 1168 1581 928405
9 749 721 928476
24 2093 1002 928547
94 736 919 928618
97 3012 1018 928689
28 73 1653 928760
39 6128 2000 928831
73 6243 1732 928902
69 590 1260 928973
69 537 2000 929044
123 147 1231 929115
14 4628 1312 929186
65 1828 547 929257
106 4344 1346 929328
65 1862 1598 929399
92 5360 1197 929470
47 5241 1403 929541
5 2586 1999 929612
94 5948 2000 929683
50 4687 1303 929754
101 6105 928 929825
21 4782 1542 929896
61 4914 1321 929967
81 3489 2000 930038
110 6401 425 930109
99 611 2000 930180
43 947 1958 930251
120 857 488 930322
37 4120 1685 930393
81 6510 999 930464
9 1924 1654 930535
117 3191 1635 930606
65 2877 1039 930677
122 1944 1663 930748
22 4675 1461 930819
86 1184 1910 930890
74 4885 1919 930961
96 3982 1244 931032
107 1323 1277 931103
121 2156 1190 931173
92 6169 1881 931244
91 1476 1447 931315
80 3624 1416 931386
14 1625 1442 931457
32 623 1168 931528
91 2230 998 931599
32 379 1719 931670
38 4232 1059 931741
64 5331 1566 931812
74 3004 1095 931883
43 807 1479 931954
56 6386 1809 932025
36 6311 1221 932096
103 965 1550 932167
82 774 1744 932238
108 5440 483 932309
38 4920 2000 932380
33 2652 1841 932451
79 4281 1093 932522
87 1971 2000 932593
98 366 1364 932664
71 2592 1431 932735
16 1588 2000 932806
35 3062 1088 932877
100 5249 1823 932948
9 5609 1350 933019
54 2602 1291 933090
81 6406 311 933161
80 5627 1904 933232
87 3900 1842 933303
15 852 1264 933374
32 2917 891 933445
56 4546 494 933516
105 1074 1189 933587
114 209 1601 933658
117 2364 507 933729
105 1301 1869 933800
106 116 2000 933871
36 141 1160 933942
15 842 1151 934013
87 3889 510 934083
49 739 1110 934154
38 4881 910 934225
69 5728 1472 934296
34 4003 1767 934367
56 825 713 934438
10 2218 1729 934509
25 3511 2000 934580
105 4935 740 934651
55 1310 1798 934722
24 4928 1687 934793
21 6344 1623 934864
123 6675 1878 934935
103 3589 1810 935006
93 6643 1872 935077
66 105 1930 935148
47 4688 2000 935219
58 5897 1372 935290
115 5917 2000 935361
53 1302 1940 935432
77 2670 1734 935503
61 210 1115 935574
17 448 1278 935645
26 6474 1508 935716
35 2851 1476 935787
117 2124 1630 935858
110 5656 1375 935929
17 5573 555 936000
93 2283 1620 936071
82 1924 1084 936142
45 4299 2000 936213
80 4166 2000 936284
88 4124 1533 936355
60 1779 1510 936426
117 2966 1781 936497
21 3299 1399 936568
120 5477 390 936639
10 2901 2000 936710
120 4711 1644 936781
100 5911 2000 936852
98 1574 961 936923
122 6131 1865 936993
46 2714 1252 937064
15 1501 2000 937135
18 5720 2000 937206
64 3034 2000 937277
76 4438 1549 937348
54 4183 1701 937419
55 2191 1335 937490
17 566 2000 937561
41 1987 1309 937632
14 4149 1383 937703
24 3415 1890 937774
100 5357 1762 937845
22 3436 1685 937916
111 3585 1442 937987
83 6310 1170 938058
106 4420 1721 938129
21 1486 1687 938200
52 3657 1913 938271
6 1563 1830 938342
50 3088 1469 938413
103 1527 953 938484
58 6116 1389 938555
23 2101 2000 938626
25 135 1901 938697
53 23 1131 938768
26 4885 2000 938839
100 3700 2000 938910
87 4635 899 938981
108 154 1116 939052
65 1419 1413 939123
1 409 1716 939194
93 2581 1119 939265
110 1330 478 939336
69 2700 1897 939407
5 4723 2000 939478
16 2213 1323 939549
7 2315 1542 939620
24 6130 1205 939691
116 2982 967 939762
13 5471 1408 939833
122 2867 1641 939903
71 1383 1682 939974
17 3240 2000 940045
2 5101 1228 940116
3 1271 961 940187
94 2156 2000 940258
77 5213 1021 940329
96 1944 853 940400
13 5612 1812 940471
59 2001 1878 940542
121 1383 1937 940613
61 973 1049 940684
6 2795 1427 940755
1 1064 1609 940826
2 2113 1169 940897
25 6365 1065 940968
100 5035 1895 941039
73 1915 1575 941110
110 5071 1732 941181
86 4926 2000 941252
47 1652 2000 941323
91 3925 1535 941394
58 2456 815 941465
22 1659 1810 941536
34 2649 1861 941607
24 5949 1467 941678
34 5416 411 941749
14 1320 1651 941820
38 6197 642 941891
109 4867 1731 941962
32 276 477 942033
62 5685 1714 942104
115 2562 1708 942175
65 2474 2000 942246
91 235 1364 942317
58 2037 1239 942388
35 246 2000 942459
56 3806 2000 942530
28 4401 2000 942601
94 6442 673 942672
19 642 1157 942743
92 2879 1220 942813
115 6089 997 942884
90 5634 1150 942955
24 6247 1346 943026
30 3184 1327 943097
47 3552 1661 943168
20 5517 1237 943239
75 5414 1435 943310
72 1463 529 943381
102 900 1223 943452
32 1311 1899 943523
6 6350 2000 943594
9 2749 912 943665
118 480 905 943736
115 3271 514 943807
42 2867 1974 943878
106 6329 1049 943949
108 1034 1592 944020
122 694 1775 944091
80 2929 1387 944162
110 2113 1639 944233
96 210 1713 944304
112 2888 954 944375
40 2877 1917 944446
45 1635 1601 944517
28 886 1460 944588
112 2654 1112 944659
95 1969 1636 944730
76 3949 880 944801
118 5337 1795 944872
35 4131 1298 944943
112 3655 1873 945014
80 297 1943 945085
71 1909 2000 945156
12 2858 2000 945227
92 998 2000 945298
23 56 1680 945369
18 173 1317 945440
64 746 1339 945511
113 2607 1465 945582
19 2051 523 945653
80 1235 1020 945723
80 5617 1227 945794
114 1666 1186 945865
26 6088 1787 945936
67 1584 1653 946007
26 1340 1396 946078
105 4372 1886 946149
53 2215 674 946220
29 768 1135 946291
117 6143 1369 946362
31 5791 1354 946433
63 2401 1146 946504
3 4275 1414 946575
61 1048 756 946646
36 5337 1345 946717
110 5906 1412 946788
42 5159 863 946859
92 3128 1828 946930
28 761 2000 947001
45 3344 1787 947072
104 132 1068 947143
47 4927 1686 947214
119 1199 1741 947285
112 5340 2000 947356
76 5393 1153 947427
11 405 2000 947498
67 2476 1302 947569
36 2972 1228 947640
13 2514 1601 947711
59 3066 949 947782
100 730 1558 947853
96 6293 974 947924
81 1706 1356 947995
21 6387 1576 948066
100 4206 1031 948137
60 3065 1401 948208
31 2587 336 948279
109 5388 1557 948350
62 2545 1565 948421
60 153 2000 948492
114 6624 2000 948563
14 361 1058 948633
9 1514 1857 948704
22 676 1049 948775
72 3041 1730 948846
96 4421 1655 948917
76 3797 2000 948988
22 4130 985 949059
102 3622 1422 949130
23 6454 1341 949201
34 2366 2000 949272
59 6402 2000 949343
24 1434 2000 949414
84 6356 2000 949485
16 787 1365 949556
34 1495 1300 949627
11 1324 641 949698
101 1005 1980 949769
21 4600 1318 949840
38 4863 1834 949911
122 108 1384 949982
75 346 1772 950053
66 2185 1541 950124
6 2897 278 950195
38 5816 1573 950266
63 5762 1065 950337
111 2166 1422 950408
66 2147 1692 950479
21 5023 704 950550
29 3797 1397 950621
51 2929 1225 950692
106 201 1311 950763
24 2551 690 950834
32 3517 1253 950905
48 1461 1264 950976
22 1522 1793 951047
37 3728 805 951118
1 2960 2000 951189
35 6419 1669 951260
40 2353 175 951331
89 1348 1665 951402
79 3129 1533 951473
116 4933 1262 951543
91 4780 1085 951614
98 408 1625 951685
34 2890 1988 951756
59 4810 1420 951827
106 2281 1415 951898
27 1042 2000 951969
10 4757 1651 952040
35 117 2000 952111
48 3194 1657 952182
100 1724 700 952253
53 2512 964 952324
17 6183 1487 952395
85 2787 1032 952466
73 445 1045 952537
38 784 959 952608
105 3667 2000 952679
74 3922 1878 952750
40 2479 2000 952821
24 2197 1529 952892
107 3215 1388 952963
29 2612 1054 953034
113 2422 995 953105
114 5595 1327 953176
93 1469 1330 953247
10 1293 1475 953318
7 4071 1774 953389
95 6408 1526 953460
82 789 1492 953531
22 446 1868 953602
100 2289 1653 953673
54 1559 2000 953744
92 5651 2000 953815
54 3080 1887 953886
36 1989 1660 953957
106 2802 275 954028
109 1348 1413 954099
112 3534 1804 954170
103 3287 2000 954241
69 4786 1134 954312
7 4998 1732 954383
33 1295 1220 954453
83 3109 1953 954524
113 3526 1610 954595
13 5958 1519 954666
62 3822 2000 954737
109 3397 1672 954808
38 4117 2000 954879
40 1612 1463 954950
41 2511 1436 955021
57 616 1651 955092
109 147 1664 955163
90 4307 1914 955234
51 2144 1059 955305
118 4786 1612 955376
32 1482 416 955447
71 516 2000 955518
103 1193 1149 955589
62 3312 1245 955660
5 2933 681 955731
47 3671 1537 955802
75 1895 1972 955873
50 128 1360 955944
28 417 1074 956015
36 4139 1062 956086
47 2602 1372 956157
110 3633 931 956228
92 1264 1878 956299
24 4484 2000 956370
37 2210 1066 956441
101 4213 1495 956512
61 962 1151 956583
59 1305 1254 956654
66 2166 1145 956725
53 736 859 956796
77 463 2000 956867
102 1302 1147 956938
41 3963 1089 957009
97 1335 2000 957080
27 4329 1530 957151
30 2308 1079 957222
31 85 1377 957293
64 5147 1701 957363
83 5720 1962 957434
59 6654 2000 957505
101 5490 1782 957576
13 5761 2000 957647
73 3648 2000 957718
88 1514 1533 957789
75 314 990 957860
36 6161 751 957931
119 3349 2000 958002
53 331 1176 958073
41 2155 1461 958144
90 5769 1633 958215
47 2537 1453 958286
118 3779 2000 958357
9 1239 1831 958428
61 1193 1335 958499
67 2674 1739 958570
57 3397 1824 958641
44 4543 1905 958712
67 3468 1344 958783
16 642 1057 958854
72 1466 1388 958925
18 4547 2000 958996
73 4241 1451 959067
122 3509 1040 959138
87 1708 1561 959209
23 2240 1452 959280
107 5082 2000 959351
115 1193 1412 959422
50 3972 1365 959493
116 3976 1560 959564
78 2479 2000 959635
106 2772 1747 959706
4 1564 2000 959777
49 219 886 959848
44 2287 964 959919
77 5846 1877 959990
57 5401 1195 960061
16 4901 753 960132
48 2915 1001 960203
103 4529 1509 960273
60 703 2000 960344
56 2968 1090 960415
117 2588 1273 960486
64 864 949 960557
61 6563 1344 960628
61 3526 1211 960699
75 5568 1359 960770
108 3433 796 960841
98 3414 661 960912
25 6597 313 960983
7 744 1335 961054
102 478 1123 961125
53 3083 1248 961196
84 3519 1414 961267
36 5625 1838 961338
113 3828 1791 961409
85 5118 969 961480
48 4633 1802 961551
21 4112 1163 961622
1 1300 1391 961693
110 1036 1061 961764
84 2466 1480 961835
100 3519 1176 961906
52 322 1593 961977
52 1846 1305 962048
79 6376 1234 962119
81 1105 1338 962190
58 326 1249 962261
58 834 537 962332
110 4633 1985 962403
93 3939 1909 962474
85 373 1790 962545
45 1894 2000 962616
46 6478 920 962687
24 1574 1365 962758
101 5524 2000 962829
55 635 1659 962900
58 485 1203 962971
70 2138 1 963042
75 728 891 963113
42 727 1661 963183
116 588 1358 963254
99 3281 1701 963325
71 5168 1107 963396
116 1290 2000 963467
43 1481 1907 963538
10 1776 1457 963609
87 5425 2000 963680
86 5240 1208 963751
118 5423 1850 963822
34 6438 958 963893
22 2295 1730 963964
39 25 2000 964035
59 4328 912 964106
17 1946 1734 964177
88 1729 1826 964248
50 1061 1163 964319
75 1366 980 964390
29 5435 1959 964461
19 1434 1805 964532
2 178 1494 964603
23 5377 1699 964674
45 5864 2000 964745
94 3177 2000 964816
14 805 1608 964887
106 1329 1138 964958
52 1773 2000 965029
44 1955 1629 965100
16 618 997 965171
74 1556 1259 965242
103 3236 1926 965313
18 1464 1170 965384
5 2920 833 965455
16 3416 1143 965526
60 1673 1776 965597
40 3055 1662 965668
2 6279 1323 965739
10 305 1290 965810
34 5595 467 965881
62 3092 1412 965952
93 1483 1174 966023
20 1990 349 966093
12 1898 897 966164
63 6011 1176 966235
94 1898 2000 966306
66 1006 1962 966377
60 6290 1644 966448
96 470 2000 966519
115 537 1008 966590
68 1548 960 966661
119 3820 2000 966732
41 5230 2000 966803
108 1921 1622 966874
36 296 1299 966945
74 4441 625 967016
17 371 1301 967087
84 4883 688 967158
65 1918 1867 967229
108 2181 1779 967300
11 1433 2000 967371
123 5977 1801 967442
2 1955 1645 967513
62 1457 1290 967584
22 3058 1835 967655
78 1849 1646 967726
51 332 2000 967797
64 1379 1413 967868
115 1806 2000 967939
53 5038 1589 968010
51 4787 2000 968081
2 2934 2000 968152
47 4970 1501 968223
66 3244 2000 968294
108 4891 1698 968365
105 3260 2000 968436
41 1775 1938 968507
121 661 2000 968578
63 3493 1293 968649
94 5269 1862 968720
52 4481 1332 968791
37 3553 1424 968862
114 2934 723 968933
59 2459 339 969003
29 1199 1349 969074
38 1842 1099 969145
30 1790 1818 969216
121 5249 1038 969287
53 1762 2000 969358
85 4014 1133 969429
112 1989 1287 969500
102 1679 1037 969571
8 696 1073 969642
87 5434 1160 969713
25 248 2000 969784
54 780 1188 969855
118 4425 1781 969926
33 2760 1966 969997
85 1251 2000 970068
33 2102 1415 970139
123 1376 1824 970210
101 5914 1860 970281
81 2255 1912 970352
41 1434 511 970423
111 3670 1402 970494
18 2689 1448 970565
34 4046 1819 970636
5 5966 1322 970707
99 2193 2000 970778
85 4712 1697 970849
56 3839 1944 970920
13 631 995 970991
116 1744 1383 971062
27 4605 1083 971133
105 5603 1784 971204
37 4668 1890 971275
117 1498 1164 971346
120 1231 2000 971417
94 1523 2000 971488
71 783 2000 971559
22 1366 1330 971630
101 4956 589 971701
87 3095 2000 971772
34 4536 827 971843
99 2425 1511 971913
74 2297 1295 971984
48 149 1684 972055
42 4852 1141 972126
61 6016 1426 972197
93 2643 2000 972268
27 1523 1615 972339
56 4893 1042 972410
41 220 1800 972481
66 2709 1703 972552
56 4707 1595 972623
14 3841 772 972694
61 2490 2000 972765
51 822 2000 972836
24 1874 327 972907
81 1656 1877 972978
40 5737 1432 973049
56 3172 1239 973120
111 6245 1781 973191
107 4324 1734 973262
33 2393 971 973333
14 3488 1192 973404
123 5068 1439 973475
70 553 1769 973546
26 2406 1498 973617
100 1885 998 973688
95 4220 1023 973759
106 2175 2000 973830
61 2314 2000 973901
85 2419 1622 973972
58 3806 1694 974043
71 5966 1793 974114
59 3282 1122 974185
81 2400 658 974256
77 4064 1139 974327
49 5174 1119 974398
21 5008 872 974469
92 6464 1595 974540
32 1403 1842 974611
23 788 1698 974682
81 12 1275 974753
62 296 1999 974823
26 3767 1339 974894
95 942 978 974965
42 4224 603 975036
121 2015 1758 975107
24 2954 2000 975178
88 3623 1273 975249
81 3454 1497 975320
35 6229 1189 975391
16 4402 1340 975462
36 2640 2000 975533
11 1351 2000 975604
108 5346 1857 975675
115 1895 2000 975746
120 1845 1074 975817
123 3130 961 975888
12 1271 1244 975959
49 5215 916 976030
73 5877 2000 976101
108 122 1146 976172
121 2407 543 976243
