33735 2 144139129
1 2151 2000 5705096
2 1125 2000 5706100
2 1812 1 5707105
10 2996 638 5708109
7 1701 1819 5709113
9 481 1 5710118
9 3413 1 5711122
1 1485 1473 5712126
10 702 1082 5713131
6 1280 1241 5714135
3 2167 716 5715139
10 1728 1487 5716144
7 2978 1393 5717148
9 888 1284 5718152
8 2795 1301 5719157
10 1525 2000 5720161
2 3481 634 5721165
7 2719 308 5722170
9 1559 672 5723174
10 1169 1 5724178
3 2735 1844 5725183
6 2830 1711 5726187
5 1585 1131 5727191
5 1598 1155 5728196
9 1305 1 5729200
11 572 207 5730204
5 2313 1699 5731209
10 1461 1012 5732213
2 2084 1 5733217
9 2100 829 5734222
2 2266 1904 5735226
3 2370 1419 5736230
4 3155 849 5737235
5 799 824 5738239
9 2352 954 5739243
3 3048 281 5740248
8 3380 1 5741252
1 759 642 5742256
5 3232 1 5743261
10 2107 2000 5744265
5 2559 179 5745269
8 1846 762 5746274
9 2139 1 5747278
7 3129 1230 5748282
1 1590 782 5749287
6 1038 1453 5750291
3 289 1173 5751295
11 1867 2000 5752300
2 1732 2000 5753304
1 1435 741 5754308
5 1736 1452 5755313
5 3432 1780 5756317
5 1096 533 5757321
1 694 1841 5758326
7 2529 1765 5759330
3 2527 2000 5760334
6 2833 1295 5761339
4 2625 1318 5762343
2 843 1853 5763347
5 3208 1348 5764352
9 2234 328 5765356
1 636 925 5766360
2 2582 1528 5767365
9 2036 1030 5768369
2 675 1 5769373
5 1762 1581 5770378
5 774 209 5771382
11 1814 1908 5772386
4 1214 1117 5773391
9 2140 362 5774395
3 1176 2000 5775399
3 1354 271 5776404
9 2553 1932 5777408
11 1011 421 5778412
9 1357 1028 5779417
2 3614 224 5780421
3 650 812 5781425
9 1352 1502 5782430
5 1368 1 5783434
11 3334 703 5784438
10 2486 1208 5785443
4 2763 2000 5786447
8 2153 929 5787451
1 1460 2000 5788456
4 1658 920 5789460
4 2272 309 5790464
4 3601 881 5791469
4 342 1144 5792473
2 1225 1769 5793477
10 2195 1809 5794482
6 2216 39 5795486
5 1822 1589 5796490
9 284 1924 5797495
8 646 1541 5798499
2 21 977 5799503
4 2355 1 5800508
2 2334 2000 5801512
11 898 1953 5802516
7 296 1030 5803521
7 807 1 5804525
5 2818 720 5805529
9 1239 2000 5806534
2 1717 2000 5807538
2 811 1365 5808542
9 872 1846 5809547
11 2738 1031 5810551
2 2879 1082 5811555
6 1644 1284 5812560
6 300 1789 5813564
8 2212 1 5814568
7 426 1058 5815573
1 897 423 5816577
11 1130 390 5817581
7 105 964 5818586
9 3230 2000 5819590
1 1421 1083 5820594
9 966 2000 5821599
7 3058 1420 5822603
3 501 1376 5823607
3 432 1 5824612
4 2934 884 5825616
7 2745 1690 5826620
3 3359 979 5827625
5 756 1579 5828629
11 140 1104 5829633
3 3525 2000 5830638
8 1083 352 5831642
5 1646 1483 5832646
3 2504 569 5833651
8 1876 1664 5834655
5 3184 152 5835659
4 3146 1607 5836664
4 3160 910 5837668
4 54 291 5838672
11 2438 1751 5839677
4 946 1 5840681
1 2818 2000 5841685
8 348 698 5842690
9 1196 670 5843694
7 483 1130 5844698
3 872 2000 5845703
2 794 1164 5846707
7 211 588 5847711
7 438 777 5848716
4 2815 1551 5849720
4 873 2000 5850724
11 602 2000 5851729
2 2338 1707 5852733
5 620 1 5853737
2 2765 2000 5854742
2 2943 564 5855746
4 844 829 5856750
1 3234 529 5857755
1 125 1262 5858759
4 3642 1636 5859763
6 1559 184 5860768
1 607 516 5861772
5 520 1 5862776
1 373 593 5863781
3 896 1627 5864785
4 1456 1831 5865789
11 654 107 5866794
9 3567 990 5867798
7 1051 448 5868802
5 3105 1524 5869807
10 1388 2000 5870811
4 2273 1512 5871815
2 586 2000 5872820
7 3611 1 5873824
10 2078 987 5874828
4 2080 1731 5875833
6 1027 691 5876837
3 645 1 5877841
11 1605 1158 5878846
11 2013 1997 5879850
10 2910 2000 5880854
4 3605 1138 5881859
4 1373 1 5882863
7 1209 1 5883867
3 952 1 5884872
1 1711 1 5885876
9 937 1475 5886880
4 1237 980 5887885
9 472 694 5888889
3 90 876 5889893
1 1436 1415 5890898
5 2275 629 5891902
9 3659 1 5892906
5 2862 1237 5893911
2 2489 1031 5894915
3 259 2000 5895919
7 3501 1591 5896924
1 338 1 5897928
10 2931 1359 5898932
8 2007 335 5899937
5 401 1243 5900941
7 2853 741 5901945
10 1691 1520 5902950
1 487 1413 5903954
2 2679 1143 5904958
9 2459 544 5905963
9 2041 993 5906967
3 232 2000 5907971
9 905 190 5908976
11 1745 237 5909980
8 154 1477 5910984
11 1362 1703 5911989
5 1766 1 5912993
5 2147 1627 5913997
8 1353 1334 5915002
2 2233 787 5916006
2 1921 1 5917010
10 3143 2000 5918015
3 344 1492 5919019
9 2159 1517 5920023
11 436 1086 5921028
6 162 1113 5922032
5 2364 1028 5923036
1 3521 2000 5924041
3 819 1 5925045
4 935 1679 5926049
4 3382 2000 5927054
6 2119 2000 5928058
5 2974 148 5929062
2 458 1273 5930067
1 3374 834 5931071
7 1953 1 5932075
7 585 1 5933080
7 2940 960 5934084
1 2936 1581 5935088
7 743 2000 5936093
8 1603 1 5937097
6 2276 258 5938101
5 655 1003 5939106
10 2788 729 5940110
5 2021 596 5941114
2 2959 1455 5942119
7 2304 600 5943123
8 814 1445 5944127
8 722 1857 5945132
2 1694 1 5946136
1 3079 428 5947140
2 976 1380 5948145
3 1234 1414 5949149
8 312 1377 5950153
4 882 1488 5951158
10 1700 2000 5952162
5 1698 1458 5953166
8 587 1322 5954171
1 1566 2000 5955175
2 69 320 5956179
7 23 2000 5957184
1 112 2000 5958188
1 2035 1146 5959192
11 287 624 5960197
6 2603 1650 5961201
11 2575 2000 5962205
7 2709 1076 5963210
8 3624 2000 5964214
9 1876 2000 5965218
9 2261 1 5966223
10 1946 1892 5967227
8 2848 785 5968231
9 2116 180 5969236
9 1047 888 5970240
9 3023 1 5971244
1 2377 1501 5972249
9 249 1445 5973253
8 2162 728 5974257
6 2824 1861 5975262
10 1919 594 5976266
8 1221 1388 5977270
7 1304 1215 5978275
3 2961 2000 5979279
3 53 1951 5980283
11 771 1643 5981288
4 3142 942 5982292
8 433 2000 5983296
10 1990 924 5984301
1 1484 2000 5985305
11 1703 1362 5986309
8 1089 1138 5987314
4 2694 1094 5988318
6 456 2000 5989322
11 3632 1 5990327
9 1289 1496 5991331
10 2967 1748 5992335
7 128 2000 5993340
7 1912 1579 5994344
2 1524 1796 5995348
6 3422 818 5996353
8 3299 2000 5997357
8 1482 1044 5998361
4 1500 743 5999366
6 3261 1583 6000370
3 696 1822 6001374
9 3056 849 6002379
8 1633 937 6003383
10 2808 1561 6004387
4 3286 652 6005392
10 575 969 6006396
5 3576 1 6007400
9 315 993 6008405
3 1706 1412 6009409
11 1537 1000 6010413
2 116 156 6011418
4 2425 1346 6012422
3 3012 531 6013426
6 997 1301 6014431
9 3004 550 6015435
5 3016 1305 6016439
3 1393 1102 6017444
10 1451 959 6018448
8 802 1496 6019452
8 1194 894 6020457
4 765 907 6021461
1 663 1072 6022465
2 379 408 6023470
1 2488 1199 6024474
10 2139 902 6025478
9 741 1651 6026483
6 1069 1 6027487
8 1665 1 6028491
4 1594 1155 6029496
7 2470 2000 6030500
11 1607 446 6031504
11 1761 847 6032509
3 203 1102 6033513
11 1724 1422 6034517
9 1469 1136 6035522
1 1879 892 6036526
10 3543 71 6037530
1 3021 345 6038535
4 869 1 6039539
3 445 13 6040543
2 2005 1837 6041548
5 3110 1304 6042552
2 1098 928 6043556
5 1876 1 6044561
1 2692 2000 6045565
4 127 1460 6046569
11 1226 1891 6047574
10 2360 2000 6048578
8 1807 816 6049582
2 2017 2000 6050587
4 2260 677 6051591
3 987 911 6052595
6 2561 373 6053600
1 169 448 6054604
1 310 668 6055608
5 236 1834 6056613
9 2007 1551 6057617
10 656 1 6058621
5 3065 1381 6059626
8 36 1616 6060630
6 2514 1 6061634
7 659 1117 6062639
2 3367 886 6063643
8 434 2000 6064648
7 2500 1033 6065652
3 1887 1179 6066656
6 2548 961 6067661
1 2177 1023 6068665
7 272 1223 6069669
4 117 275 6070674
2 1127 2000 6071678
8 468 2000 6072682
3 2227 844 6073687
6 766 673 6074691
5 1966 495 6075695
4 510 1259 6076700
6 2294 1269 6077704
3 805 331 6078708
6 565 366 6079713
8 736 426 6080717
1 992 1583 6081721
10 1935 865 6082726
10 647 2000 6083730
2 2387 1870 6084734
10 928 2000 6085739
2 1071 1672 6086743
9 1070 1609 6087747
9 3213 921 6088752
2 2023 2000 6089756
1 2723 1441 6090760
8 3618 793 6091765
2 1259 1 6092769
7 938 1870 6093773
2 90 954 6094778
11 2684 1743 6095782
11 2034 1 6096786
4 3170 503 6097791
11 3280 542 6098795
7 125 1136 6099799
5 1941 779 6100804
7 978 2000 6101808
4 2061 1357 6102812
10 264 1181 6103817
4 781 1286 6104821
5 941 935 6105825
6 976 1 6106830
11 1909 1304 6107834
4 952 1033 6108838
11 3372 1140 6109843
2 2299 2000 6110847
8 484 1389 6111851
6 2403 752 6112856
8 14 2000 6113860
1 2664 671 6114864
8 3177 1889 6115869
8 2793 1755 6116873
2 2688 457 6117877
7 716 153 6118882
2 1406 1961 6119886
3 170 645 6120890
5 2527 1036 6121895
9 1576 401 6122899
8 3068 747 6123903
7 1928 1350 6124908
4 1743 2000 6125912
4 2615 153 6126916
6 3585 2000 6127921
4 377 1380 6128925
11 2264 1245 6129929
7 3500 1414 6130934
9 2220 1129 6131938
6 3058 511 6132942
8 1554 267 6133947
2 3175 2000 6134951
2 392 876 6135955
11 2709 30 6136960
5 1908 764 6137964
2 1834 1656 6138968
3 192 889 6139973
7 384 2000 6140977
4 766 1156 6141981
7 2237 2000 6142986
10 62 925 6143990
10 2178 2000 6144994
8 3411 701 6145999
5 541 1 6147003
4 1744 2000 6148007
9 2891 1734 6149012
10 1564 1250 6150016
3 958 2000 6151020
2 2229 1869 6152025
2 1285 1000 6153029
5 2895 1472 6154033
9 405 1397 6155038
2 3133 255 6156042
7 2579 2000 6157046
10 2 195 6158051
6 1476 732 6159055
4 1129 1600 6160059
5 1537 2000 6161064
7 988 553 6162068
4 2499 2000 6163072
7 1341 1 6164077
1 784 788 6165081
2 3459 1106 6166085
10 3436 4 6167090
8 1870 1291 6168094
7 2094 1653 6169098
7 3223 2000 6170103
7 957 1953 6171107
4 1854 885 6172111
8 1070 1859 6173116
11 1217 1688 6174120
1 2087 171 6175124
3 3254 591 6176129
7 1242 1140 6177133
3 130 1912 6178137
4 627 2000 6179142
2 2178 489 6180146
7 91 2000 6181150
8 3416 2000 6182155
8 2852 1814 6183159
3 3515 1848 6184163
5 2656 1 6185168
4 2417 1279 6186172
3 3116 1103 6187176
6 3518 1581 6188181
3 4 1054 6189185
4 713 317 6190189
4 2713 1081 6191194
2 1935 928 6192198
3 3027 1217 6193202
10 2200 208 6194207
10 2697 102 6195211
2 1967 627 6196215
10 1576 958 6197220
8 233 1987 6198224
11 318 1616 6199228
9 471 1861 6200233
3 2767 2000 6201237
3 1075 1444 6202241
10 2714 663 6203246
3 838 2000 6204250
3 876 582 6205254
6 1176 1588 6206259
10 677 557 6207263
1 2052 1716 6208267
3 1260 1267 6209272
2 2317 2000 6210276
7 2950 2000 6211280
6 2629 1134 6212285
10 532 296 6213289
3 2977 1312 6214293
6 2220 2000 6215298
6 2962 1604 6216302
11 1167 1495 6217306
2 2402 1300 6218311
4 1632 175 6219315
4 1681 2000 6220319
8 1380 1208 6221324
8 532 364 6222328
7 3316 2000 6223332
6 3044 1016 6224337
6 192 2000 6225341
1 2929 1544 6226345
2 3124 2000 6227350
1 1368 1598 6228354
6 190 1383 6229358
9 1415 1721 6230363
4 2643 637 6231367
10 2923 888 6232371
7 1140 2000 6233376
10 671 377 6234380
3 1411 2000 6235384
10 3297 552 6236389
6 942 2000 6237393
11 1574 249 6238397
9 898 2000 6239402
9 3252 2000 6240406
10 1806 454 6241410
8 3050 1532 6242415
9 571 1095 6243419
5 2369 7 6244423
4 1048 1 6245428
10 2834 268 6246432
1 451 657 6247436
3 2688 1571 6248441
3 1770 1 6249445
5 2027 1652 6250449
6 1228 1930 6251454
9 2587 746 6252458
6 1227 1938 6253462
4 862 453 6254467
6 3402 1238 6255471
5 654 868 6256475
4 494 1677 6257480
2 108 281 6258484
6 3023 454 6259488
5 748 1550 6260493
9 2915 776 6261497
9 1764 565 6262501
5 121 1111 6263506
2 3001 2000 6264510
2 1197 1665 6265514
11 1723 1427 6266519
9 1246 419 6267523
4 2603 698 6268527
6 994 1268 6269532
2 2813 988 6270536
6 2953 1071 6271540
5 3403 1 6272545
5 2635 681 6273549
3 933 861 6274553
10 1395 1186 6275558
3 1435 1015 6276562
7 3247 1107 6277566
1 84 2000 6278571
6 3337 984 6279575
9 257 372 6280579
1 2630 1313 6281584
7 1713 1558 6282588
7 2503 2000 6283592
4 66 1176 6284597
6 234 991 6285601
1 274 2000 6286605
4 193 376 6287610
5 1301 457 6288614
2 1966 350 6289618
4 657 1949 6290623
7 3024 1041 6291627
3 65 1704 6292631
9 946 1383 6293636
11 1571 39 6294640
11 676 1237 6295644
6 470 1072 6296649
8 3254 2000 6297653
8 3126 378 6298657
7 2765 2000 6299662
2 2544 1519 6300666
9 865 1730 6301670
7 893 1334 6302675
7 1026 67 6303679
6 2735 368 6304683
7 2166 2000 6305688
2 1369 1437 6306692
5 1397 815 6307696
9 1156 1797 6308701
4 3175 2000 6309705
4 301 322 6310709
7 1151 816 6311714
5 1164 2000 6312718
10 127 1301 6313722
9 3051 2000 6314727
2 912 1208 6315731
2 1588 1106 6316735
4 3579 2000 6317740
5 1632 2000 6318744
5 1247 1095 6319748
6 1064 1333 6320753
9 2613 1894 6321757
2 2490 1 6322761
9 824 141 6323766
7 607 572 6324770
10 3109 878 6325774
4 2916 1099 6326779
4 2003 96 6327783
5 1890 814 6328787
8 487 1651 6329792
11 417 1803 6330796
11 476 2000 6331800
6 3467 2000 6332805
3 1624 1717 6333809
10 3625 1198 6334813
1 135 163 6335818
4 877 1390 6336822
5 2220 65 6337826
3 1057 1394 6338831
9 3026 1 6339835
4 2205 1903 6340839
7 2537 1959 6341844
2 2811 337 6342848
8 338 2000 6343852
3 2244 1176 6344857
3 2258 2000 6345861
10 3608 1117 6346865
4 595 1 6347870
1 333 1 6348874
4 1187 908 6349878
9 225 1530 6350883
5 3470 1547 6351887
4 985 588 6352891
2 3570 359 6353896
11 875 2000 6354900
9 2277 797 6355904
4 1526 1082 6356909
10 2216 1720 6357913
1 1555 796 6358917
1 3320 681 6359922
7 1762 1419 6360926
6 5 1771 6361930
5 2616 218 6362935
9 748 2000 6363939
10 453 83 6364943
7 2981 934 6365948
7 3626 1893 6366952
7 2352 52 6367956
5 1872 1165 6368961
11 769 1956 6369965
11 1327 1091 6370969
11 1898 2000 6371974
11 2083 977 6372978
9 647 1149 6373982
6 1403 2000 6374987
9 3044 1763 6375991
7 2262 1101 6376995
1 1224 548 6378000
10 3411 813 6379004
10 59 1976 6380008
11 475 1953 6381013
10 1294 705 6382017
1 2334 2000 6383021
7 1008 1476 6384026
6 1867 1716 6385030
1 1342 691 6386034
4 3548 785 6387039
11 1077 1374 6388043
7 765 1644 6389047
10 2987 1 6390052
9 1074 1 6391056
7 1430 1723 6392060
3 1851 1 6393065
1 1722 2000 6394069
6 236 650 6395073
6 2155 1 6396078
10 2230 2000 6397082
3 437 660 6398086
10 96 176 6399091
2 3277 1594 6400095
4 1015 2000 6401099
3 777 143 6402104
1 216 1216 6403108
9 144 632 6404112
8 470 1963 6405117
1 3109 2000 6406121
1 1233 1018 6407125
8 12 2000 6408130
11 2043 207 6409134
4 1183 1627 6410138
2 2407 2000 6411143
2 1801 2000 6412147
11 702 395 6413151
3 2308 1219 6414156
10 1394 1377 6415160
10 2850 550 6416164
5 946 2000 6417169
2 2332 2000 6418173
4 47 1526 6419177
4 2874 1 6420182
7 2664 1295 6421186
11 1962 1591 6422190
6 412 805 6423195
4 7 927 6424199
3 1346 739 6425203
8 3450 2000 6426208
9 1273 1 6427212
1 3335 2000 6428216
9 2344 777 6429221
11 701 1759 6430225
4 637 505 6431229
8 934 1035 6432234
4 3023 887 6433238
2 772 763 6434242
11 864 2000 6435247
7 1620 888 6436251
11 2427 144 6437255
11 480 1822 6438260
3 2166 1631 6439264
10 2441 691 6440268
11 783 872 6441273
1 1105 327 6442277
2 2786 1174 6443281
6 1118 1875 6444286
5 970 849 6445290
11 2717 921 6446294
7 519 2000 6447299
7 1223 1 6448303
2 2770 2000 6449307
11 579 2000 6450312
5 2040 1323 6451316
8 2203 1728 6452320
2 723 1333 6453325
3 1734 661 6454329
5 240 2000 6455333
3 151 295 6456338
3 725 2000 6457342
4 1919 626 6458346
4 2223 1932 6459351
5 3055 1632 6460355
10 2641 602 6461359
7 1707 999 6462364
2 676 1 6463368
2 1482 1393 6464372
10 2328 577 6465377
9 638 977 6466381
8 3493 1247 6467385
7 2653 1025 6468390
1 2988 1551 6469394
2 632 1820 6470398
4 3582 2000 6471403
3 224 1268 6472407
4 2458 1 6473411
8 1621 890 6474416
2 208 1728 6475420
3 2490 1839 6476424
5 2185 651 6477429
7 2784 1058 6478433
10 2374 760 6479437
1 1521 790 6480442
7 3097 441 6481446
9 1096 817 6482450
6 738 1621 6483455
5 1473 2000 6484459
8 3200 1085 6485463
7 2883 1150 6486468
7 3632 1 6487472
3 2444 2000 6488476
3 2915 956 6489481
4 1684 2000 6490485
11 3182 528 6491489
6 3189 1 6492494
2 1570 1932 6493498
6 2073 563 6494502
10 1588 2000 6495507
2 1949 1554 6496511
11 2742 562 6497515
1 1488 1077 6498520
4 1104 516 6499524
7 2872 614 6500528
6 3549 382 6501533
7 2389 1 6502537
5 2775 2000 6503541
2 2897 1764 6504546
1 805 1237 6505550
7 657 1 6506554
11 1615 774 6507559
8 2118 1008 6508563
7 631 651 6509567
2 1174 1040 6510572
3 1158 869 6511576
9 745 2000 6512580
6 758 2000 6513585
10 2952 508 6514589
6 1679 1369 6515593
4 2068 1007 6516598
10 1674 1103 6517602
10 888 2000 6518606
11 1679 2000 6519611
8 1228 1 6520615
7 617 1319 6521619
9 1161 1981 6522624
7 932 1501 6523628
8 3288 1000 6524632
11 65 1198 6525637
2 2237 1743 6526641
8 399 473 6527645
3 3150 1497 6528650
6 3306 1319 6529654
11 1109 259 6530658
4 3431 1363 6531663
10 1488 1981 6532667
10 3418 2000 6533671
7 1230 2000 6534676
3 3078 1554 6535680
5 1016 1 6536684
2 679 1541 6537689
7 1238 462 6538693
10 946 1608 6539697
5 2375 1 6540702
3 2327 2000 6541706
7 866 2000 6542710
4 1291 752 6543715
3 865 1987 6544719
8 3286 494 6545723
3 2684 198 6546728
8 1758 772 6547732
11 3554 1199 6548736
7 1248 1 6549741
6 3205 1920 6550745
11 3272 82 6551749
9 1060 2000 6552754
11 2202 1726 6553758
10 907 2000 6554762
8 2069 1788 6555767
11 879 1677 6556771
8 2885 1962 6557775
9 840 1581 6558780
11 1953 1 6559784
9 2591 1168 6560788
1 3028 1924 6561793
5 1435 582 6562797
6 1768 1 6563801
7 712 1796 6564806
1 2422 1 6565810
4 3177 1848 6566814
1 818 723 6567819
11 155 1598 6568823
4 2362 692 6569827
6 2404 1278 6570832
10 1146 939 6571836
8 875 1319 6572840
11 1494 1114 6573845
9 441 637 6574849
3 2141 325 6575853
8 533 1582 6576858
10 982 1229 6577862
7 3570 1212 6578866
6 1743 967 6579871
1 1504 537 6580875
11 3034 1129 6581879
1 408 2000 6582884
10 844 820 6583888
5 1747 1111 6584893
1 2367 1527 6585897
5 1661 1139 6586901
8 950 532 6587906
10 2025 1640 6588910
5 2844 756 6589914
9 3103 1077 6590919
3 2296 538 6591923
6 2189 2000 6592927
7 3032 2000 6593932
11 2904 229 6594936
1 1580 2000 6595940
6 2150 1291 6596945
3 1663 651 6597949
7 1977 1058 6598953
8 1004 425 6599958
8 2624 2000 6600962
10 1319 520 6601966
7 1959 1594 6602971
11 1915 1701 6603975
9 1855 592 6604979
3 859 2000 6605984
1 2574 875 6606988
8 1324 541 6607992
3 29 1451 6608997
3 623 1834 6610001
5 1685 843 6611005
8 2659 1539 6612010
3 3643 2000 6613014
5 1524 50 6614018
9 534 724 6615023
7 1658 2000 6616027
5 1350 2000 6617031
1 2787 1698 6618036
3 1400 1734 6619040
8 1432 1787 6620044
10 2269 1263 6621049
7 1913 2000 6622053
11 3371 1580 6623057
6 2091 1920 6624062
2 2540 2000 6625066
11 457 1120 6626070
5 2300 1335 6627075
7 2693 1501 6628079
2 387 1 6629083
10 2723 728 6630088
5 485 1117 6631092
11 2906 1687 6632096
3 1730 636 6633101
6 157 2000 6634105
7 839 869 6635109
1 905 1992 6636114
11 2564 2000 6637118
3 2072 967 6638122
8 1373 860 6639127
7 3435 1500 6640131
5 708 1211 6641135
2 2161 290 6642140
1 540 1690 6643144
5 1253 1406 6644148
2 3551 1708 6645153
6 341 1406 6646157
8 2324 1388 6647161
11 399 1813 6648166
11 860 1837 6649170
10 302 1260 6650174
10 1891 90 6651179
2 2160 1183 6652183
2 636 2000 6653187
5 2673 1951 6654192
3 2886 1925 6655196
9 2784 1423 6656200
7 904 1664 6657205
1 3478 1508 6658209
4 360 878 6659213
5 3480 2000 6660218
11 3119 1962 6661222
4 2877 2000 6662226
4 2504 630 6663231
1 2991 1906 6664235
10 480 472 6665239
9 480 109 6666244
4 2007 615 6667248
2 2182 1061 6668252
4 1762 1686 6669257
2 2119 1756 6670261
10 123 336 6671265
10 2064 261 6672270
8 859 772 6673274
8 2670 1234 6674278
2 382 1073 6675283
10 1752 149 6676287
8 789 1729 6677291
9 912 1015 6678296
10 2028 391 6679300
11 734 821 6680304
1 1261 1695 6681309
4 2967 1349 6682313
5 2727 509 6683317
1 2289 354 6684322
10 2807 2000 6685326
11 1931 2000 6686330
2 1298 511 6687335
10 1016 1761 6688339
7 1132 1 6689343
8 2513 1294 6690348
10 72 217 6691352
11 1569 2000 6692356
6 2334 2000 6693361
5 2612 1564 6694365
9 832 1790 6695369
4 283 31 6696374
5 2057 405 6697378
11 1504 2000 6698382
9 3355 754 6699387
7 3580 973 6700391
2 2861 1946 6701395
5 1135 2000 6702400
1 792 970 6703404
8 1257 2000 6704408
10 2192 1066 6705413
11 1564 1233 6706417
3 1534 965 6707421
5 1659 1526 6708426
1 1406 946 6709430
6 376 1339 6710434
11 3140 2000 6711439
2 592 576 6712443
10 1937 244 6713447
2 2035 1551 6714452
4 1277 723 6715456
2 2089 777 6716460
5 2867 1177 6717465
3 1098 68 6718469
11 1469 2000 6719473
10 2141 903 6720478
5 3407 1302 6721482
11 161 1872 6722486
1 1916 440 6723491
8 2222 1062 6724495
8 745 718 6725499
8 2414 1592 6726504
10 364 2000 6727508
7 2517 1 6728512
10 326 185 6729517
3 386 1 6730521
8 1352 2000 6731525
9 1637 1714 6732530
2 3328 74 6733534
5 323 1675 6734538
10 523 1258 6735543
9 3462 883 6736547
1 3345 49 6737551
7 1887 814 6738556
4 3525 1 6739560
5 2902 540 6740564
9 231 1617 6741569
9 3388 2000 6742573
9 53 857 6743577
4 2505 1216 6744582
3 2050 278 6745586
4 2854 1 6746590
5 3462 1319 6747595
9 1645 1 6748599
5 897 687 6749603
9 2497 1686 6750608
5 2480 1569 6751612
9 256 1922 6752616
2 1814 2000 6753621
7 575 743 6754625
8 3211 962 6755629
6 2438 1011 6756634
6 3059 1618 6757638
9 224 1535 6758642
1 3299 1628 6759647
2 367 980 6760651
1 755 56 6761655
10 1456 1820 6762660
10 3446 1122 6763664
9 1826 1280 6764668
7 1625 113 6765673
1 2106 1445 6766677
5 173 1156 6767681
2 1542 2000 6768686
10 1974 2000 6769690
9 2119 503 6770694
11 1321 1624 6771699
11 1422 1 6772703
6 1322 2000 6773707
2 2386 1525 6774712
3 1523 215 6775716
5 495 2000 6776720
2 1054 370 6777725
10 2561 1 6778729
5 985 964 6779733
3 2474 837 6780738
2 2353 1105 6781742
4 401 38 6782746
7 2052 1088 6783751
11 1298 1069 6784755
8 1184 280 6785759
10 2652 255 6786764
8 2354 2000 6787768
4 2357 1481 6788772
1 2218 2000 6789777
11 707 1549 6790781
2 1252 1741 6791785
1 568 2000 6792790
8 3570 425 6793794
6 1951 1630 6794798
6 2844 64 6795803
2 892 1 6796807
10 2686 391 6797811
8 571 527 6798816
2 1874 1071 6799820
6 3409 674 6800824
3 389 508 6801829
4 3002 1 6802833
10 2816 2000 6803837
7 1622 272 6804842
7 2932 2000 6805846
2 1996 781 6806850
2 725 1860 6807855
1 1357 1423 6808859
2 1322 1 6809863
9 3380 1788 6810868
7 1052 1036 6811872
1 2406 1613 6812876
2 1556 712 6813881
1 1462 119 6814885
6 1304 739 6815889
4 1792 1714 6816894
3 2636 57 6817898
5 3253 950 6818902
9 1900 1433 6819907
11 837 598 6820911
1 2436 1283 6821915
2 757 906 6822920
8 99 111 6823924
6 1415 932 6824928
7 2448 1 6825933
3 2025 1409 6826937
7 111 2000 6827941
5 1978 557 6828946
9 1534 416 6829950
2 2123 1206 6830954
11 1979 353 6831959
8 1645 1838 6832963
11 469 2000 6833967
9 1783 940 6834972
4 1181 1709 6835976
10 2168 596 6836980
7 163 2000 6837985
11 1111 2000 6838989
9 3638 801 6839993
9 2253 998 6840998
1 832 1053 6842002
7 40 538 6843006
11 874 1226 6844011
8 1802 723 6845015
3 632 1 6846019
11 1160 1908 6847024
5 2763 1505 6848028
11 1238 2000 6849032
1 2095 1540 6850037
3 1491 2000 6851041
8 1647 2000 6852045
2 1268 1245 6853050
1 2196 316 6854054
6 1766 2000 6855058
10 1730 588 6856063
2 2594 1349 6857067
2 1744 822 6858071
6 2812 922 6859076
2 2617 826 6860080
9 699 1 6861084
2 1932 1210 6862089
6 1199 591 6863093
3 175 344 6864097
2 2135 2000 6865102
1 1615 1973 6866106
6 577 1166 6867110
9 50 1898 6868115
5 883 1549 6869119
2 3177 504 6870123
3 893 2000 6871128
6 3179 935 6872132
4 1497 1 6873136
11 2348 1189 6874141
5 2866 1 6875145
8 3579 799 6876149
1 2129 2000 6877154
2 1461 1741 6878158
7 3444 1857 6879162
11 1634 1131 6880167
3 2310 2000 6881171
9 42 505 6882175
11 404 1 6883180
11 2068 861 6884184
3 2758 1437 6885188
6 574 362 6886193
2 1719 1 6887197
3 1638 790 6888201
10 2108 1250 6889206
11 1338 1770 6890210
9 643 2000 6891214
5 3276 1024 6892219
11 448 480 6893223
8 135 571 6894227
1 1290 286 6895232
3 277 650 6896236
8 1225 954 6897240
5 3417 1483 6898245
6 295 939 6899249
5 870 858 6900253
11 945 1100 6901258
11 1511 1793 6902262
8 3221 416 6903266
9 3535 764 6904271
1 1015 327 6905275
10 729 736 6906279
6 2242 558 6907284
11 1368 1903 6908288
2 2816 629 6909292
4 122 1 6910297
8 2492 41 6911301
3 3444 1331 6912305
3 1213 1112 6913310
1 305 1 6914314
4 10 1691 6915318
5 787 591 6916323
9 1942 1215 6917327
4 331 1755 6918331
4 2393 295 6919336
3 751 1066 6920340
6 2897 816 6921344
1 1392 1393 6922349
10 1859 583 6923353
10 2348 193 6924357
2 3535 1203 6925362
1 1878 414 6926366
7 672 378 6927370
7 3307 1289 6928375
3 1637 241 6929379
2 1085 306 6930383
3 1578 2000 6931388
3 182 570 6932392
9 2217 842 6933396
9 1017 1233 6934401
11 3489 1628 6935405
7 2723 2000 6936409
1 714 1607 6937414
9 939 1687 6938418
6 2674 1 6939422
8 631 1975 6940427
8 1670 1607 6941431
4 229 1539 6942435
6 1315 2000 6943440
7 1631 584 6944444
3 1888 1010 6945448
11 407 803 6946453
2 3625 275 6947457
2 2691 2000 6948461
11 877 1344 6949466
